card_id,date,price,scrap_date,source_id,dl_loaded_date
TN53616,2022-12-01,37835,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2022-12-08,37561,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2022-12-18,37311,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2022-12-27,36070,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-01-04,35561,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-01-17,34411,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-01-26,34111,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-02-07,33770,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-02-16,33651,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-02-24,33178,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-03-07,32970,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-03-23,32811,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-03-28,30691,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-04-06,30317,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-04-14,29950,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-04-24,29692,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TN53616,2023-04-29,28999,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D13260,2023-03-28,26477,2023-05-04T08:27:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D13260,2023-04-14,25977,2023-05-04T08:27:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D13260,2023-04-19,25647,2023-05-04T08:27:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D13260,2023-04-23,25347,2023-05-04T08:27:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D13260,2023-04-27,24977,2023-05-04T08:27:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-02-13,30973,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-02-14,28900,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-02-15,31100,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-02-21,30995,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-03-02,30188,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-03-11,29895,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-03-21,29585,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-03-30,29285,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-04-07,27385,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-04-17,26997,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-04-21,26685,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,2023-05-01,26385,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
13658,2023-03-28,28600,2023-05-04T08:56:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
13658,2023-04-13,29400,2023-05-04T08:56:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
13658,2023-04-28,29900,2023-05-04T08:56:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,2023-01-17,25175,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,2023-01-20,24425,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,2023-02-01,25175,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,2023-02-09,24573,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,2023-03-01,23823,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,2023-03-22,22998,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
