card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
336054,https://www.cars.com/vehicledetail/b5dadb09-8de6-43b2-bba1-b574cb533e2e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-b5dadb09-8de6-43b2-bba1-b574cb533e2e-.json,2023-05-01T08:00:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
H9895,https://www.cars.com/vehicledetail/fa773366-fbcd-4edc-8b92-997d7e177c9d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-fa773366-fbcd-4edc-8b92-997d7e177c9d-.json,2023-05-01T08:01:18.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
C94435,https://www.cars.com/vehicledetail/af9113ea-7038-4d7f-83a8-51e982c6e4cf/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-af9113ea-7038-4d7f-83a8-51e982c6e4cf-.json,2023-05-01T08:02:32.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
H14771A,https://www.cars.com/vehicledetail/2613c38b-c73a-458e-9604-f6abb28d6769/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-2613c38b-c73a-458e-9604-f6abb28d6769-.json,2023-05-01T08:06:37.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
J0038,https://www.cars.com/vehicledetail/0a799c79-9e37-4dad-a30d-83aeb61beda2/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-0a799c79-9e37-4dad-a30d-83aeb61beda2-.json,2023-05-01T08:01:16.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P7075376A,https://www.cars.com/vehicledetail/c953c1a2-1589-4b37-b0e4-d55fbfa1a9b1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-c953c1a2-1589-4b37-b0e4-d55fbfa1a9b1-.json,2023-05-01T08:01:33.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
838695,https://www.cars.com/vehicledetail/9555005d-0385-46b3-9d6a-b6c93835455b/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-9555005d-0385-46b3-9d6a-b6c93835455b-.json,2023-05-01T08:05:00.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
702073A,https://www.cars.com/vehicledetail/51b8a4d1-c68b-4f30-bb9f-147e4e5231c8/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-51b8a4d1-c68b-4f30-bb9f-147e4e5231c8-.json,2023-05-01T08:02:52.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
D534913,https://www.cars.com/vehicledetail/9c3bcfcc-d17f-4e4c-9168-246ee9024337/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-9c3bcfcc-d17f-4e4c-9168-246ee9024337-.json,2023-05-01T08:01:43.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
146938,https://www.cars.com/vehicledetail/9b957fcc-a494-4906-a529-fef44188a60e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-9b957fcc-a494-4906-a529-fef44188a60e-.json,2023-05-01T08:06:07.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
