card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
1L1314,https://www.cars.com/vehicledetail/a52818c4-35f0-4d2d-9df7-cca18fd5bff9/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a52818c4-35f0-4d2d-9df7-cca18fd5bff9-.json,2023-05-04T08:44:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
1L1308,https://www.cars.com/vehicledetail/46675d00-d765-483b-aec4-9e1228f6125e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-46675d00-d765-483b-aec4-9e1228f6125e-.json,2023-05-04T08:50:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
E1388,https://www.cars.com/vehicledetail/8223dc19-e71d-4532-bdb9-706a800f0ced/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8223dc19-e71d-4532-bdb9-706a800f0ced-.json,2023-05-04T08:45:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R674495,https://www.cars.com/vehicledetail/8fd098a2-076f-47b1-b3a4-57296b706d3a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8fd098a2-076f-47b1-b3a4-57296b706d3a-.json,2023-05-04T08:53:10.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NP685446,https://www.cars.com/vehicledetail/23cb6730-d25d-45a2-93e0-604945fdbc22/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-23cb6730-d25d-45a2-93e0-604945fdbc22-.json,2023-05-04T08:17:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC679142R,https://www.cars.com/vehicledetail/99e8f78d-6d79-44ad-bac6-472810b96300/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-99e8f78d-6d79-44ad-bac6-472810b96300-.json,2023-05-04T08:23:02.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N766173A,https://www.cars.com/vehicledetail/bcdf3c26-c581-47d3-952d-0d6fb824abe8/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-bcdf3c26-c581-47d3-952d-0d6fb824abe8-.json,2023-05-04T08:21:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T024011A,https://www.cars.com/vehicledetail/3589ee7c-b425-4f55-ad0b-0779e5a74920/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3589ee7c-b425-4f55-ad0b-0779e5a74920-.json,2023-05-04T08:50:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NEBC0853,https://www.cars.com/vehicledetail/3274c559-2f83-4196-b0e9-2d8f3f37a026/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3274c559-2f83-4196-b0e9-2d8f3f37a026-.json,2023-05-04T08:33:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
464171,https://www.cars.com/vehicledetail/c7229f86-3f45-49df-b5b4-0f360494d772/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c7229f86-3f45-49df-b5b4-0f360494d772-.json,2023-05-04T08:14:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
38108,https://www.cars.com/vehicledetail/14019ad1-6b5c-4a3b-8112-636b88f4d51c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-14019ad1-6b5c-4a3b-8112-636b88f4d51c-.json,2023-05-04T08:19:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
20107793P,https://www.cars.com/vehicledetail/63396f46-40c3-4b49-a387-23dbc8423715/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-63396f46-40c3-4b49-a387-23dbc8423715-.json,2023-05-04T08:16:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H6221,https://www.cars.com/vehicledetail/87ecde37-d7b6-4411-b67a-10264e27542f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-87ecde37-d7b6-4411-b67a-10264e27542f-.json,2023-05-04T08:53:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U26615M,https://www.cars.com/vehicledetail/54eae692-e65d-4ce6-850e-ea85f497d729/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-54eae692-e65d-4ce6-850e-ea85f497d729-.json,2023-05-04T08:30:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7231XR,https://www.cars.com/vehicledetail/8a573143-4254-4b1a-8d67-860592f2f859/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8a573143-4254-4b1a-8d67-860592f2f859-.json,2023-05-04T08:33:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PB133840,https://www.cars.com/vehicledetail/561ce260-535a-4394-9e06-5592c1c5c62e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-561ce260-535a-4394-9e06-5592c1c5c62e-.json,2023-05-04T08:19:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N0167C,https://www.cars.com/vehicledetail/6e5bb7c6-60c2-442f-9002-e40809fa891f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6e5bb7c6-60c2-442f-9002-e40809fa891f-.json,2023-05-04T08:18:36.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH0294,https://www.cars.com/vehicledetail/aee6ac4c-2145-4336-b7c3-3f05e8261ff0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-aee6ac4c-2145-4336-b7c3-3f05e8261ff0-.json,2023-05-04T08:38:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230172A,https://www.cars.com/vehicledetail/ac6f6048-6b0b-49c3-b9b0-73ff7a6eab9f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-ac6f6048-6b0b-49c3-b9b0-73ff7a6eab9f-.json,2023-05-04T08:23:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RL488684,https://www.cars.com/vehicledetail/f0a4bd20-a46c-4758-ad44-0c8135609b93/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f0a4bd20-a46c-4758-ad44-0c8135609b93-.json,2023-05-04T08:30:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
SH230610N,https://www.cars.com/vehicledetail/7f4dd660-b404-4729-ad2c-fbb7e4a69cc3/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_10000-19999/https---www-cars-com-vehicledetail-7f4dd660-b404-4729-ad2c-fbb7e4a69cc3-.json,2023-05-04T08:12:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K212061A,https://www.cars.com/vehicledetail/27aedb1d-9c92-4db7-842b-8e7d821b28f6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-27aedb1d-9c92-4db7-842b-8e7d821b28f6-.json,2023-05-04T08:38:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HL1031,https://www.cars.com/vehicledetail/a501feec-db4e-4aab-bdf2-b09542a5fd4a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a501feec-db4e-4aab-bdf2-b09542a5fd4a-.json,2023-05-04T08:16:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7849110P,https://www.cars.com/vehicledetail/59b168b0-abb1-4177-ab44-9d845fb0e7fe/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-59b168b0-abb1-4177-ab44-9d845fb0e7fe-.json,2023-05-04T08:57:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
S8965A,https://www.cars.com/vehicledetail/430591cf-c4d7-4b35-90aa-a2c46037fd1a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-430591cf-c4d7-4b35-90aa-a2c46037fd1a-.json,2023-05-04T08:16:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P1097,https://www.cars.com/vehicledetail/73abd480-7d05-4084-83da-a5bf8b049480/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-73abd480-7d05-4084-83da-a5bf8b049480-.json,2023-05-04T08:24:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PM4131,https://www.cars.com/vehicledetail/0f3e005c-22c3-4f15-a13d-d6fd564acd6e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0f3e005c-22c3-4f15-a13d-d6fd564acd6e-.json,2023-05-04T08:19:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA011664A,https://www.cars.com/vehicledetail/5bff4085-e2b6-45bc-8b8e-03fea80b163f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5bff4085-e2b6-45bc-8b8e-03fea80b163f-.json,2023-05-04T08:22:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PN741A,https://www.cars.com/vehicledetail/f3945761-24cc-47cb-b650-ee5db32c9952/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f3945761-24cc-47cb-b650-ee5db32c9952-.json,2023-05-04T08:55:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H170733L,https://www.cars.com/vehicledetail/1adc45e7-a526-4ec7-98eb-bc6cba94aa00/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-1adc45e7-a526-4ec7-98eb-bc6cba94aa00-.json,2023-05-04T08:16:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
6625L,https://www.cars.com/vehicledetail/d7006cc0-7973-4337-804d-8b64b6750d23/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d7006cc0-7973-4337-804d-8b64b6750d23-.json,2023-05-04T08:43:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
2240B,https://www.cars.com/vehicledetail/6a187a0c-b08b-40ef-81e3-e4e35bdb1eb2/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6a187a0c-b08b-40ef-81e3-e4e35bdb1eb2-.json,2023-05-04T08:54:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23T3371A,https://www.cars.com/vehicledetail/9f67eb20-f68e-4e31-b4ae-011a12af739d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-9f67eb20-f68e-4e31-b4ae-011a12af739d-.json,2023-05-04T08:52:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH226545A,https://www.cars.com/vehicledetail/fd842704-063c-4b0b-9546-e16ff2ac9125/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-fd842704-063c-4b0b-9546-e16ff2ac9125-.json,2023-05-04T08:54:50.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
