card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
TN53616,https://www.cars.com/vehicledetail/45ac63b0-6f1e-418c-aea8-eabed7a72509/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-45ac63b0-6f1e-418c-aea8-eabed7a72509-.json,2023-05-04T08:47:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D13260,https://www.cars.com/vehicledetail/aa7a7ff6-edc8-45a4-9617-41348d879ab5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-aa7a7ff6-edc8-45a4-9617-41348d879ab5-.json,2023-05-04T08:27:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T3T017975A,https://www.cars.com/vehicledetail/6cb2a452-ac9c-45ae-be0a-0e6df86bba62/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6cb2a452-ac9c-45ae-be0a-0e6df86bba62-.json,2023-05-04T08:19:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
13658,https://www.cars.com/vehicledetail/4f9e98a2-1207-4c3e-90b6-9dd81dae0bb7/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-4f9e98a2-1207-4c3e-90b6-9dd81dae0bb7-.json,2023-05-04T08:56:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AM955R,https://www.cars.com/vehicledetail/6d9be171-4b54-44e1-ba97-179df7cbf6df/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6d9be171-4b54-44e1-ba97-179df7cbf6df-.json,2023-05-04T08:57:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U10906O,https://www.cars.com/vehicledetail/5176bde5-7f31-44fc-8b02-5a711b5e5927/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5176bde5-7f31-44fc-8b02-5a711b5e5927-.json,2023-05-04T08:39:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R505984A,https://www.cars.com/vehicledetail/664090b6-a685-4470-9277-72d126fe68d5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-664090b6-a685-4470-9277-72d126fe68d5-.json,2023-05-04T08:53:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
11207P,https://www.cars.com/vehicledetail/07150937-9052-4377-a17a-0b001035fbaf/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-07150937-9052-4377-a17a-0b001035fbaf-.json,2023-05-04T08:29:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
60110A,https://www.cars.com/vehicledetail/11f91e71-f71c-40fa-aa21-db1b04dbc7ca/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-11f91e71-f71c-40fa-aa21-db1b04dbc7ca-.json,2023-05-04T08:18:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7351868C,https://www.cars.com/vehicledetail/f0aef209-c4e1-4965-9a7b-61d4f6016903/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f0aef209-c4e1-4965-9a7b-61d4f6016903-.json,2023-05-04T08:20:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
