card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
P33059,https://www.cars.com/vehicledetail/808adf4b-58a1-46f1-9751-8fa19b819ac0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-808adf4b-58a1-46f1-9751-8fa19b819ac0-.json,2023-05-04T08:41:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C11064A,https://www.cars.com/vehicledetail/a2c11209-fe6d-4c51-9af6-740b149f229f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a2c11209-fe6d-4c51-9af6-740b149f229f-.json,2023-05-04T08:14:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H8574,https://www.cars.com/vehicledetail/81793b07-3a8e-4bc2-b8a9-93593fc6299e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-81793b07-3a8e-4bc2-b8a9-93593fc6299e-.json,2023-05-04T08:15:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH201181,https://www.cars.com/vehicledetail/5f676f6b-c29f-46ca-98f6-35719dc793d6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5f676f6b-c29f-46ca-98f6-35719dc793d6-.json,2023-05-04T08:44:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P4555,https://www.cars.com/vehicledetail/0b536a5b-08ac-4ba2-81a3-1015dcc479f7/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0b536a5b-08ac-4ba2-81a3-1015dcc479f7-.json,2023-05-04T08:46:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
11513,https://www.cars.com/vehicledetail/949df481-8d59-4aa3-89d2-230a593f20fd/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-949df481-8d59-4aa3-89d2-230a593f20fd-.json,2023-05-04T08:17:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L17600V,https://www.cars.com/vehicledetail/5629eb37-9bdd-4097-a0c6-b3e1b22eab76/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5629eb37-9bdd-4097-a0c6-b3e1b22eab76-.json,2023-05-04T08:37:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T23538C,https://www.cars.com/vehicledetail/bbcd8378-5e19-442f-8d55-119a6ee62555/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-bbcd8378-5e19-442f-8d55-119a6ee62555-.json,2023-05-04T08:46:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ZND1257,https://www.cars.com/vehicledetail/41de8576-b62d-4081-971d-c4ce263751f8/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-41de8576-b62d-4081-971d-c4ce263751f8-.json,2023-05-04T08:46:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T31098A,https://www.cars.com/vehicledetail/658b0a35-e281-4a6c-9066-54caddd20437/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-658b0a35-e281-4a6c-9066-54caddd20437-.json,2023-05-04T08:17:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
11974,https://www.cars.com/vehicledetail/570d39e4-9cfe-4604-89a7-78ee5f781547/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-570d39e4-9cfe-4604-89a7-78ee5f781547-.json,2023-05-04T08:27:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P30371,https://www.cars.com/vehicledetail/d6b689a1-9a43-4f90-a0a6-1081644f10df/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d6b689a1-9a43-4f90-a0a6-1081644f10df-.json,2023-05-04T08:45:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PZ020124,https://www.cars.com/vehicledetail/d14520b2-e7ea-4c5c-8b69-09ceb69e8144/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d14520b2-e7ea-4c5c-8b69-09ceb69e8144-.json,2023-05-04T08:47:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U957816L,https://www.cars.com/vehicledetail/f60f6f75-236b-47d6-bdb0-7f0cfd9ce47a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f60f6f75-236b-47d6-bdb0-7f0cfd9ce47a-.json,2023-05-04T08:41:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CPHS230968,https://www.cars.com/vehicledetail/5a1114bc-e87d-491c-8138-c4e6ed31d5ef/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5a1114bc-e87d-491c-8138-c4e6ed31d5ef-.json,2023-05-04T08:15:02.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H23436A,https://www.cars.com/vehicledetail/d5a881a0-08e4-4aa8-9886-6e7d441953a7/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d5a881a0-08e4-4aa8-9886-6e7d441953a7-.json,2023-05-04T08:49:28.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
LHS23040,https://www.cars.com/vehicledetail/a18b18b8-619f-4175-95c9-9884210bfe2b/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a18b18b8-619f-4175-95c9-9884210bfe2b-.json,2023-05-04T08:37:50.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15ET1558A,https://www.cars.com/vehicledetail/bc747803-4145-4fce-bb54-c9f36d41d1f1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-bc747803-4145-4fce-bb54-c9f36d41d1f1-.json,2023-05-04T08:25:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA259705,https://www.cars.com/vehicledetail/e9a4db1e-7ad0-4520-9cc3-81b5ec2a775a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e9a4db1e-7ad0-4520-9cc3-81b5ec2a775a-.json,2023-05-04T08:37:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
A024814A,https://www.cars.com/vehicledetail/f54a2337-e4b0-4b2c-9cce-d614441b1a63/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f54a2337-e4b0-4b2c-9cce-d614441b1a63-.json,2023-05-04T08:54:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PB030164,https://www.cars.com/vehicledetail/d5fe92d6-647f-498c-97f1-1e40bb5d02a1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d5fe92d6-647f-498c-97f1-1e40bb5d02a1-.json,2023-05-04T08:22:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
11842,https://www.cars.com/vehicledetail/ce6e5137-9475-4c4e-9a34-c493243046f0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-ce6e5137-9475-4c4e-9a34-c493243046f0-.json,2023-05-04T08:16:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA250436P,https://www.cars.com/vehicledetail/1a9bc541-adb2-4ed0-8f0b-1a67d1e4bbd1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-1a9bc541-adb2-4ed0-8f0b-1a67d1e4bbd1-.json,2023-05-04T08:39:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
26538R,https://www.cars.com/vehicledetail/2a8f53c2-7d54-45ee-8bb4-55e26cc4d335/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-2a8f53c2-7d54-45ee-8bb4-55e26cc4d335-.json,2023-05-04T08:53:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PK5082,https://www.cars.com/vehicledetail/774ac788-e41b-464c-b6c8-40dbc415bb07/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-774ac788-e41b-464c-b6c8-40dbc415bb07-.json,2023-05-04T08:24:36.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N06070B,https://www.cars.com/vehicledetail/000bceb5-eed4-4f2b-b2b6-db09eb57be61/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-000bceb5-eed4-4f2b-b2b6-db09eb57be61-.json,2023-05-04T08:29:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C3991,https://www.cars.com/vehicledetail/3270273e-c736-412f-abfe-af342957e5b1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3270273e-c736-412f-abfe-af342957e5b1-.json,2023-05-04T08:53:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N225114,https://www.cars.com/vehicledetail/b8227cf4-6677-449e-9acd-a36ca1800fb1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-b8227cf4-6677-449e-9acd-a36ca1800fb1-.json,2023-05-04T08:27:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24728A,https://www.cars.com/vehicledetail/ebba772d-3156-43b1-aa24-a50f8adad98a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-ebba772d-3156-43b1-aa24-a50f8adad98a-.json,2023-05-04T08:24:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R21832,https://www.cars.com/vehicledetail/db9c6f11-eaf1-4f0c-98b9-348eb0f1619d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-db9c6f11-eaf1-4f0c-98b9-348eb0f1619d-.json,2023-05-04T08:45:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3260,https://www.cars.com/vehicledetail/4f000dde-083e-405a-ac41-dc9d55631330/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-4f000dde-083e-405a-ac41-dc9d55631330-.json,2023-05-04T08:32:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PPA265075,https://www.cars.com/vehicledetail/4c0897ec-21d6-4bc8-954a-78c2264d7a79/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-4c0897ec-21d6-4bc8-954a-78c2264d7a79-.json,2023-05-04T08:16:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H15649-0,https://www.cars.com/vehicledetail/56dafc65-82a2-43f1-a977-3411558f354a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-56dafc65-82a2-43f1-a977-3411558f354a-.json,2023-05-04T08:56:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH215500A,https://www.cars.com/vehicledetail/30327330-c8ff-462e-abcd-498a294d8ccb/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-30327330-c8ff-462e-abcd-498a294d8ccb-.json,2023-05-04T08:24:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NGC03447B,https://www.cars.com/vehicledetail/3340014a-4c7a-4451-9825-cb009c4864d0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3340014a-4c7a-4451-9825-cb009c4864d0-.json,2023-05-04T08:48:55.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC555712,https://www.cars.com/vehicledetail/dd6f2efb-239f-4251-bdd2-b734b335a2f1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-dd6f2efb-239f-4251-bdd2-b734b335a2f1-.json,2023-05-04T08:37:28.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
JPHY7838,https://www.cars.com/vehicledetail/49ad0393-2395-4b06-8f5c-dbfad3d10efe/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-49ad0393-2395-4b06-8f5c-dbfad3d10efe-.json,2023-05-04T08:20:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30151,https://www.cars.com/vehicledetail/c8f5d212-9f1d-4c11-9df0-f49c91d8a8f3/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c8f5d212-9f1d-4c11-9df0-f49c91d8a8f3-.json,2023-05-04T08:39:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU987101B,https://www.cars.com/vehicledetail/5bd50b1e-5184-4589-8be5-9d0355a59a65/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5bd50b1e-5184-4589-8be5-9d0355a59a65-.json,2023-05-04T08:51:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
607206A,https://www.cars.com/vehicledetail/bdeeb224-99f5-4037-8be3-9e8b380fb38d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-bdeeb224-99f5-4037-8be3-9e8b380fb38d-.json,2023-05-04T08:48:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T205875A,https://www.cars.com/vehicledetail/70591cee-f1f2-437d-acd0-0949570ddb66/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-70591cee-f1f2-437d-acd0-0949570ddb66-.json,2023-05-04T08:17:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15531P,https://www.cars.com/vehicledetail/6241ea65-24b9-4c9f-9e3c-a315fec1d8cd/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6241ea65-24b9-4c9f-9e3c-a315fec1d8cd-.json,2023-05-04T08:42:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2488,https://www.cars.com/vehicledetail/62c5df53-79a0-44a2-9363-e838ae3192ed/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-62c5df53-79a0-44a2-9363-e838ae3192ed-.json,2023-05-04T08:25:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C223500A,https://www.cars.com/vehicledetail/f33b72ff-d5bb-4008-8ef8-e63f337b257e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f33b72ff-d5bb-4008-8ef8-e63f337b257e-.json,2023-05-04T08:40:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
8554958P,https://www.cars.com/vehicledetail/0aa977ef-52b4-443c-aa6a-d06f6d639bbf/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0aa977ef-52b4-443c-aa6a-d06f6d639bbf-.json,2023-05-04T08:52:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K50320A,https://www.cars.com/vehicledetail/3d0091b8-719e-4cc5-a80a-8ad7e675b005/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3d0091b8-719e-4cc5-a80a-8ad7e675b005-.json,2023-05-04T08:21:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230456A,https://www.cars.com/vehicledetail/8223392a-7cc8-499b-b880-f485048296c7/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8223392a-7cc8-499b-b880-f485048296c7-.json,2023-05-04T08:54:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P02451,https://www.cars.com/vehicledetail/83db6300-e937-4e0a-a693-c774357367a5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-83db6300-e937-4e0a-a693-c774357367a5-.json,2023-05-04T08:26:10.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L000083A,https://www.cars.com/vehicledetail/8a06d0b2-4f0c-439c-bc41-bb5782efe7f2/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8a06d0b2-4f0c-439c-bc41-bb5782efe7f2-.json,2023-05-04T08:14:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
1L1305,https://www.cars.com/vehicledetail/45c87f63-6bb3-4835-815a-50e8a62675b0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-45c87f63-6bb3-4835-815a-50e8a62675b0-.json,2023-05-04T08:50:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
