card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
16340B,https://www.cars.com/vehicledetail/0b6eb5bf-d499-4172-9b6e-5a142687b57c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-0b6eb5bf-d499-4172-9b6e-5a142687b57c-.json,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
E540784,https://www.cars.com/vehicledetail/ec9eadd0-8800-41b6-9878-963806819278/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_10000-19999/https---www-cars-com-vehicledetail-ec9eadd0-8800-41b6-9878-963806819278-.json,2023-05-01T08:00:36.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
N21097,https://www.cars.com/vehicledetail/e5ac65fb-6a0f-4f14-bde2-194b71ad7f7c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-e5ac65fb-6a0f-4f14-bde2-194b71ad7f7c-.json,2023-05-01T08:04:09.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
W8180,https://www.cars.com/vehicledetail/2cf4e40f-1c38-4101-95e9-1d9620cc6b0f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-2cf4e40f-1c38-4101-95e9-1d9620cc6b0f-.json,2023-05-01T08:04:11.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
230722A,https://www.cars.com/vehicledetail/026a09d1-f9d4-42cc-8693-37baa849c90f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-026a09d1-f9d4-42cc-8693-37baa849c90f-.json,2023-05-01T08:03:53.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
2C5612A,https://www.cars.com/vehicledetail/82786ab2-985b-490e-bfd7-4cc80f0904cb/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-82786ab2-985b-490e-bfd7-4cc80f0904cb-.json,2023-05-01T08:04:55.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
7U392177,https://www.cars.com/vehicledetail/ce35b369-606a-431e-bb6d-8a42bd86a85f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-ce35b369-606a-431e-bb6d-8a42bd86a85f-.json,2023-05-01T08:03:43.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
11974,https://www.cars.com/vehicledetail/570d39e4-9cfe-4604-89a7-78ee5f781547/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-570d39e4-9cfe-4604-89a7-78ee5f781547-.json,2023-05-01T08:02:44.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
T31098A,https://www.cars.com/vehicledetail/658b0a35-e281-4a6c-9066-54caddd20437/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-658b0a35-e281-4a6c-9066-54caddd20437-.json,2023-05-01T08:03:56.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
15ET1558A,https://www.cars.com/vehicledetail/bc747803-4145-4fce-bb54-c9f36d41d1f1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-bc747803-4145-4fce-bb54-c9f36d41d1f1-.json,2023-05-01T08:05:25.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
