card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
5002962,https://www.cars.com/vehicledetail/493f9192-f938-49cf-bd69-82bc55ed0377/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-493f9192-f938-49cf-bd69-82bc55ed0377-.json,2023-05-04T08:18:05.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CT23118B,https://www.cars.com/vehicledetail/53b28f6d-824c-4b13-b0a8-473d4e1f1488/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-53b28f6d-824c-4b13-b0a8-473d4e1f1488-.json,2023-05-04T08:20:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P2T56874,https://www.cars.com/vehicledetail/421d1184-55fd-4dd0-ac9d-67017b37d3c1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-421d1184-55fd-4dd0-ac9d-67017b37d3c1-.json,2023-05-04T08:25:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
S230460A,https://www.cars.com/vehicledetail/431f269b-180e-4c74-a8ba-3fa740e39da9/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-431f269b-180e-4c74-a8ba-3fa740e39da9-.json,2023-05-04T08:52:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
UB7868P,https://www.cars.com/vehicledetail/6c687f54-0523-4223-a31d-7daa9a071492/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6c687f54-0523-4223-a31d-7daa9a071492-.json,2023-05-04T08:52:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
3Q606A,https://www.cars.com/vehicledetail/b7e7f6f4-7e30-40ae-8de0-c2c2877d3631/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-b7e7f6f4-7e30-40ae-8de0-c2c2877d3631-.json,2023-05-04T08:36:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
4041200,https://www.cars.com/vehicledetail/6ace1370-78dd-4d46-9778-4b76f4b3c98e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6ace1370-78dd-4d46-9778-4b76f4b3c98e-.json,2023-05-04T08:51:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L968158,https://www.cars.com/vehicledetail/9a874ee5-9279-4684-8217-6c0d4d18f224/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-9a874ee5-9279-4684-8217-6c0d4d18f224-.json,2023-05-04T08:44:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
4N16233A,https://www.cars.com/vehicledetail/4ea7efec-deb0-4626-b9bb-2e036a80aea6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-4ea7efec-deb0-4626-b9bb-2e036a80aea6-.json,2023-05-04T08:40:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL487492,https://www.cars.com/vehicledetail/82475db2-d4e2-4064-8df5-ebf61e392982/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-82475db2-d4e2-4064-8df5-ebf61e392982-.json,2023-05-04T08:38:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
51180A,https://www.cars.com/vehicledetail/f816effd-983d-4ef9-af32-55c98b48e72f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f816effd-983d-4ef9-af32-55c98b48e72f-.json,2023-05-04T08:32:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
11426P,https://www.cars.com/vehicledetail/272a26af-b012-4dea-87d1-800e4d5612c4/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-272a26af-b012-4dea-87d1-800e4d5612c4-.json,2023-05-04T08:35:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
514133,https://www.cars.com/vehicledetail/6d39764b-2dec-426e-8f9e-edef5224da0c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6d39764b-2dec-426e-8f9e-edef5224da0c-.json,2023-05-04T08:33:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
F8119A,https://www.cars.com/vehicledetail/4e007f69-3914-4010-8c22-8113f833a403/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-4e007f69-3914-4010-8c22-8113f833a403-.json,2023-05-04T08:50:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PN309196PB,https://www.cars.com/vehicledetail/89cec1ee-ee23-4570-a44f-12e1144cc74e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-89cec1ee-ee23-4570-a44f-12e1144cc74e-.json,2023-05-04T08:22:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HP13818,https://www.cars.com/vehicledetail/9ac076f2-7b5b-4919-b008-9103e46f9d9e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-9ac076f2-7b5b-4919-b008-9103e46f9d9e-.json,2023-05-04T08:39:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
MP894CPO,https://www.cars.com/vehicledetail/c23f545e-cfff-482a-83c0-2522386b4bc6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c23f545e-cfff-482a-83c0-2522386b4bc6-.json,2023-05-04T08:38:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
WB5118L,https://www.cars.com/vehicledetail/5459a00f-ce76-41e5-b0a2-26c584cffb57/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5459a00f-ce76-41e5-b0a2-26c584cffb57-.json,2023-05-04T08:39:51.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K107681A,https://www.cars.com/vehicledetail/329d85ad-cf74-4fc6-8719-1d8a1032b735/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-329d85ad-cf74-4fc6-8719-1d8a1032b735-.json,2023-05-04T08:55:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PW408741A,https://www.cars.com/vehicledetail/8b1f936c-bfd0-4471-a09c-2740172197f8/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8b1f936c-bfd0-4471-a09c-2740172197f8-.json,2023-05-04T08:20:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
L269530,https://www.cars.com/vehicledetail/8b71c36c-abd7-4098-a811-e755b7cebf73/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8b71c36c-abd7-4098-a811-e755b7cebf73-.json,2023-05-04T08:48:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
3921,https://www.cars.com/vehicledetail/0376e365-b35b-4011-be8b-64b775517ae3/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0376e365-b35b-4011-be8b-64b775517ae3-.json,2023-05-04T08:21:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
VT301074,https://www.cars.com/vehicledetail/2cd890e9-bdac-4b64-ac8a-4d3bcef82080/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-2cd890e9-bdac-4b64-ac8a-4d3bcef82080-.json,2023-05-04T08:41:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
25943A,https://www.cars.com/vehicledetail/62a00079-7a65-40cb-a364-6d73c25e9749/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-62a00079-7a65-40cb-a364-6d73c25e9749-.json,2023-05-04T08:54:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R735666,https://www.cars.com/vehicledetail/7690507d-8452-4ae7-981f-916c43526732/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-7690507d-8452-4ae7-981f-916c43526732-.json,2023-05-04T08:53:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PS5936-12,https://www.cars.com/vehicledetail/fe340cb9-9f12-4417-917d-25397e6546bd/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-fe340cb9-9f12-4417-917d-25397e6546bd-.json,2023-05-04T08:47:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23B1112A,https://www.cars.com/vehicledetail/c5cb563b-ce78-4ec3-8d4b-71d313975eef/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c5cb563b-ce78-4ec3-8d4b-71d313975eef-.json,2023-05-04T08:20:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G1165,https://www.cars.com/vehicledetail/2e5b725d-6e1e-4bc7-a2e9-2c0af645a192/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-2e5b725d-6e1e-4bc7-a2e9-2c0af645a192-.json,2023-05-04T08:36:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3681,https://www.cars.com/vehicledetail/0fca9827-8ee3-468d-b9a4-0edd2147a80e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_10000-19999/https---www-cars-com-vehicledetail-0fca9827-8ee3-468d-b9a4-0edd2147a80e-.json,2023-05-04T08:12:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G04336,https://www.cars.com/vehicledetail/26349c84-c1df-4f22-8793-e3caba733f91/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-26349c84-c1df-4f22-8793-e3caba733f91-.json,2023-05-04T08:21:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
EV2091XP,https://www.cars.com/vehicledetail/03b8d679-0ded-4a8f-aa8a-f644660b8f65/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-03b8d679-0ded-4a8f-aa8a-f644660b8f65-.json,2023-05-04T08:54:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22564A,https://www.cars.com/vehicledetail/0d5f5d6d-0b34-4450-ae3a-3ba45ba32f34/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0d5f5d6d-0b34-4450-ae3a-3ba45ba32f34-.json,2023-05-04T08:20:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C22611A,https://www.cars.com/vehicledetail/c02deab7-8018-4ec2-9fbb-db99ef01de51/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c02deab7-8018-4ec2-9fbb-db99ef01de51-.json,2023-05-04T08:28:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3017815A,https://www.cars.com/vehicledetail/0b10aac8-74de-47ad-aa75-756ee7cea676/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0b10aac8-74de-47ad-aa75-756ee7cea676-.json,2023-05-04T08:21:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU485806,https://www.cars.com/vehicledetail/e2e1e61d-2e27-4aff-bc17-83b75b684dae/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e2e1e61d-2e27-4aff-bc17-83b75b684dae-.json,2023-05-04T08:49:50.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
40097T,https://www.cars.com/vehicledetail/772f8e5c-03fd-4c83-a7d9-49d54e51b4c0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-772f8e5c-03fd-4c83-a7d9-49d54e51b4c0-.json,2023-05-04T08:26:20.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PZ002889,https://www.cars.com/vehicledetail/95d17b40-870f-4abb-8126-e214e2fb2502/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-95d17b40-870f-4abb-8126-e214e2fb2502-.json,2023-05-04T08:14:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
63217R,https://www.cars.com/vehicledetail/a114879b-916f-4882-b4c1-2989f4632563/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a114879b-916f-4882-b4c1-2989f4632563-.json,2023-05-04T08:20:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
AH230323A,https://www.cars.com/vehicledetail/76a3b2eb-124c-408b-9909-9bcd860dc85f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-76a3b2eb-124c-408b-9909-9bcd860dc85f-.json,2023-05-04T08:14:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
LPC741434,https://www.cars.com/vehicledetail/addfd816-2bc5-4d0c-8ac5-7ecc51e06f47/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-addfd816-2bc5-4d0c-8ac5-7ecc51e06f47-.json,2023-05-04T08:19:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TPE512922,https://www.cars.com/vehicledetail/3083a403-77a2-41ec-94a6-0bcfc6e8aea9/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_10000-19999/https---www-cars-com-vehicledetail-3083a403-77a2-41ec-94a6-0bcfc6e8aea9-.json,2023-05-04T08:12:50.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
EP5460,https://www.cars.com/vehicledetail/a8ce7ddc-697d-43f8-a781-6c1ef5a3d8af/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a8ce7ddc-697d-43f8-a781-6c1ef5a3d8af-.json,2023-05-04T08:35:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K2437A,https://www.cars.com/vehicledetail/a1456326-0bc4-474f-8f04-c83e4433708d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_10000-19999/https---www-cars-com-vehicledetail-a1456326-0bc4-474f-8f04-c83e4433708d-.json,2023-05-04T08:12:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K007841,https://www.cars.com/vehicledetail/484e90ab-ac9d-4095-8397-8042ad99ed63/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-484e90ab-ac9d-4095-8397-8042ad99ed63-.json,2023-05-04T08:25:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH487656L,https://www.cars.com/vehicledetail/d3ecd111-281e-4243-85f2-12de6e7e2188/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d3ecd111-281e-4243-85f2-12de6e7e2188-.json,2023-05-04T08:22:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23B1087A,https://www.cars.com/vehicledetail/00570236-89b7-4e64-b302-41462437960c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-00570236-89b7-4e64-b302-41462437960c-.json,2023-05-04T08:26:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
LPC687529,https://www.cars.com/vehicledetail/440edd10-af36-49ad-9a0d-cfdde9a381f9/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-440edd10-af36-49ad-9a0d-cfdde9a381f9-.json,2023-05-04T08:29:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PN302947,https://www.cars.com/vehicledetail/a25218c9-f650-4a80-b6f6-dcadbafedd17/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a25218c9-f650-4a80-b6f6-dcadbafedd17-.json,2023-05-04T08:24:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
504482P,https://www.cars.com/vehicledetail/832c3237-60b7-41c8-b5b9-c1ea727f2b0d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-832c3237-60b7-41c8-b5b9-c1ea727f2b0d-.json,2023-05-04T08:17:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T2591,https://www.cars.com/vehicledetail/d0d3a9d5-e0bc-4993-93ef-3abe6bf1436c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d0d3a9d5-e0bc-4993-93ef-3abe6bf1436c-.json,2023-05-04T08:18:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
