card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
2319342M,https://www.cars.com/vehicledetail/1d59fcb7-926e-4bf2-aaa3-9850ea26161b/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-1d59fcb7-926e-4bf2-aaa3-9850ea26161b-.json,2023-05-01T08:05:23.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
KU4060P,https://www.cars.com/vehicledetail/4f3cb85a-3b57-4618-807b-91ce9c320207/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-4f3cb85a-3b57-4618-807b-91ce9c320207-.json,2023-05-01T08:03:17.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,https://www.cars.com/vehicledetail/b9c7fd77-a1c9-4137-87cd-e3f7bd48cbe5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-b9c7fd77-a1c9-4137-87cd-e3f7bd48cbe5-.json,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,https://www.cars.com/vehicledetail/cbeb319f-dd74-48f4-8faa-b9dec6562637/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-cbeb319f-dd74-48f4-8faa-b9dec6562637-.json,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
SBV306B,https://www.cars.com/vehicledetail/a50214cf-aabb-4634-8138-3cba1b2f8960/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-a50214cf-aabb-4634-8138-3cba1b2f8960-.json,2023-05-01T08:03:28.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
PA250875,https://www.cars.com/vehicledetail/3c18a3cb-facc-45f2-a5b7-6fc8095b5106/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-3c18a3cb-facc-45f2-a5b7-6fc8095b5106-.json,2023-05-01T08:06:05.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
J742A,https://www.cars.com/vehicledetail/cb08172a-ca76-4ff3-9ee6-cdf818cb7d19/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-cb08172a-ca76-4ff3-9ee6-cdf818cb7d19-.json,2023-05-01T08:03:34.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
SU874822A,https://www.cars.com/vehicledetail/38fda789-ca99-412c-b235-40f807554948/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-38fda789-ca99-412c-b235-40f807554948-.json,2023-05-01T08:04:01.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
PS157393,https://www.cars.com/vehicledetail/ceb6fbdc-ddcc-4c35-8107-a3d0d25fe51f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-ceb6fbdc-ddcc-4c35-8107-a3d0d25fe51f-.json,2023-05-01T08:03:49.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
220815A,https://www.cars.com/vehicledetail/cd7e7443-51af-4a4a-964a-7abb7d750ab8/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-01-08-00-22/2023/price_20000-29999/https---www-cars-com-vehicledetail-cd7e7443-51af-4a4a-964a-7abb7d750ab8-.json,2023-05-01T08:05:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
