card_id,url,source_file_name,scrap_date,source_id,dl_loaded_date
6339B,https://www.cars.com/vehicledetail/9dcbb498-24d6-4194-85bc-010b5d62ef21/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-9dcbb498-24d6-4194-85bc-010b5d62ef21-.json,2023-05-04T08:33:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H3S252241,https://www.cars.com/vehicledetail/abde1d01-5b4d-4f65-ae02-85bae87fe2d0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-abde1d01-5b4d-4f65-ae02-85bae87fe2d0-.json,2023-05-04T08:22:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23903835,https://www.cars.com/vehicledetail/f5d41d66-1f62-470e-bf7f-445db59de896/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f5d41d66-1f62-470e-bf7f-445db59de896-.json,2023-05-04T08:48:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T52630A,https://www.cars.com/vehicledetail/28addf6c-b87d-460a-9f0c-21e54a0d89a5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-28addf6c-b87d-460a-9f0c-21e54a0d89a5-.json,2023-05-04T08:35:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
B10081-0,https://www.cars.com/vehicledetail/eb3c4a77-874a-4d4e-ba4f-e416807205c5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-eb3c4a77-874a-4d4e-ba4f-e416807205c5-.json,2023-05-04T08:55:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PE532622R,https://www.cars.com/vehicledetail/ee731c2a-16d0-467b-a300-26626adf45dc/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-ee731c2a-16d0-467b-a300-26626adf45dc-.json,2023-05-04T08:17:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U957118S,https://www.cars.com/vehicledetail/07aa4103-bc97-4dba-9f3c-2f967b5dc3e9/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-07aa4103-bc97-4dba-9f3c-2f967b5dc3e9-.json,2023-05-04T08:45:03.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PM713601,https://www.cars.com/vehicledetail/9f1dd1eb-b23f-495d-963b-56cb4d5def0e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-9f1dd1eb-b23f-495d-963b-56cb4d5def0e-.json,2023-05-04T08:14:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23200A,https://www.cars.com/vehicledetail/8598b132-4639-479b-89a3-5c7c02b15dba/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-8598b132-4639-479b-89a3-5c7c02b15dba-.json,2023-05-04T08:57:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
M9518,https://www.cars.com/vehicledetail/525ddcdb-d4db-4ed5-88b4-1800c31dc651/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-525ddcdb-d4db-4ed5-88b4-1800c31dc651-.json,2023-05-04T08:18:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH217324,https://www.cars.com/vehicledetail/554dd464-6768-44e1-8186-8062df3acf1d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-554dd464-6768-44e1-8186-8062df3acf1d-.json,2023-05-04T08:20:02.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
A537,https://www.cars.com/vehicledetail/af3edb8d-95c3-472a-b5b7-4cb41faaf8ea/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-af3edb8d-95c3-472a-b5b7-4cb41faaf8ea-.json,2023-05-04T08:36:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
34970A,https://www.cars.com/vehicledetail/b7046f9c-b0b2-4ede-84a3-bfdc8a6f01a1/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-b7046f9c-b0b2-4ede-84a3-bfdc8a6f01a1-.json,2023-05-04T08:42:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
A4T-78890,https://www.cars.com/vehicledetail/e4620408-4f52-48f1-a996-1b58f8e68d96/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e4620408-4f52-48f1-a996-1b58f8e68d96-.json,2023-05-04T08:22:55.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CH23141A,https://www.cars.com/vehicledetail/de5cf87b-f708-4a9f-aae6-c742756fe588/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-de5cf87b-f708-4a9f-aae6-c742756fe588-.json,2023-05-04T08:35:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K386177,https://www.cars.com/vehicledetail/6f4cc5e3-0be9-4b87-8b6e-d6f3433f0d1c/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-6f4cc5e3-0be9-4b87-8b6e-d6f3433f0d1c-.json,2023-05-04T08:30:55.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PM701936,https://www.cars.com/vehicledetail/e0c5e32c-97ec-4e18-879c-b459a5322c50/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e0c5e32c-97ec-4e18-879c-b459a5322c50-.json,2023-05-04T08:33:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D2373B,https://www.cars.com/vehicledetail/01735b0f-5e22-40d2-8aaa-e9c7e186b211/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-01735b0f-5e22-40d2-8aaa-e9c7e186b211-.json,2023-05-04T08:19:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
B2204,https://www.cars.com/vehicledetail/dc62ef1f-3603-45e6-9067-81d31c1f296d/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-dc62ef1f-3603-45e6-9067-81d31c1f296d-.json,2023-05-04T08:37:22.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PW245732,https://www.cars.com/vehicledetail/d264109e-8fd9-4769-b9c7-4c1ffa9d9d27/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d264109e-8fd9-4769-b9c7-4c1ffa9d9d27-.json,2023-05-04T08:31:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K44896A,https://www.cars.com/vehicledetail/909c2b9c-68e6-435e-b2da-87c247ad6309/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-909c2b9c-68e6-435e-b2da-87c247ad6309-.json,2023-05-04T08:15:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,https://www.cars.com/vehicledetail/69898800-5d96-471f-b7ca-c5fc2c5c599e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-69898800-5d96-471f-b7ca-c5fc2c5c599e-.json,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23629A,https://www.cars.com/vehicledetail/ec51e3d9-2b26-4276-b1ec-4be272b4314a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-ec51e3d9-2b26-4276-b1ec-4be272b4314a-.json,2023-05-04T08:44:55.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,https://www.cars.com/vehicledetail/f9d90deb-33d4-48dc-9f7f-783bf05c9612/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-f9d90deb-33d4-48dc-9f7f-783bf05c9612-.json,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Y241330A,https://www.cars.com/vehicledetail/5a5db2a8-18c2-4d78-ba30-b2da8f886db5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-5a5db2a8-18c2-4d78-ba30-b2da8f886db5-.json,2023-05-04T08:15:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
120668A,https://www.cars.com/vehicledetail/3102f89f-e4c4-4000-82da-66bd4f0fe09b/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3102f89f-e4c4-4000-82da-66bd4f0fe09b-.json,2023-05-04T08:31:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H15665-0,https://www.cars.com/vehicledetail/2824f6cf-cb53-489d-9dfc-5787192ad060/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-2824f6cf-cb53-489d-9dfc-5787192ad060-.json,2023-05-04T08:24:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TPU933011,https://www.cars.com/vehicledetail/dde4bcf7-1869-4a3f-9b6a-ffb13cb55bfe/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-dde4bcf7-1869-4a3f-9b6a-ffb13cb55bfe-.json,2023-05-04T08:52:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,https://www.cars.com/vehicledetail/d354fa55-89f1-4da9-8bb5-a68bf914340a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-d354fa55-89f1-4da9-8bb5-a68bf914340a-.json,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH242463,https://www.cars.com/vehicledetail/e0da5d56-6137-486a-88b2-400676afb0bc/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e0da5d56-6137-486a-88b2-400676afb0bc-.json,2023-05-04T08:55:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R77470,https://www.cars.com/vehicledetail/e341e196-c604-479f-ac63-d4c3a7829d5f/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e341e196-c604-479f-ac63-d4c3a7829d5f-.json,2023-05-04T08:24:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ML2038,https://www.cars.com/vehicledetail/e18a758c-2b90-42c7-9f58-99e944345ddc/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e18a758c-2b90-42c7-9f58-99e944345ddc-.json,2023-05-04T08:45:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
28776T,https://www.cars.com/vehicledetail/c99c6421-7595-4159-b7c4-a24f66527be8/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c99c6421-7595-4159-b7c4-a24f66527be8-.json,2023-05-04T08:32:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PG381453A,https://www.cars.com/vehicledetail/e6b96f71-16c6-4882-a3f8-c71e26910e08/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e6b96f71-16c6-4882-a3f8-c71e26910e08-.json,2023-05-04T08:54:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TPU485461,https://www.cars.com/vehicledetail/53e2e4c9-d3ab-48e9-8be5-5bac3c99e861/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-53e2e4c9-d3ab-48e9-8be5-5bac3c99e861-.json,2023-05-04T08:45:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
LP2878,https://www.cars.com/vehicledetail/121bd2b2-8489-4804-83e5-72fc6d79fdbe/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_10000-19999/https---www-cars-com-vehicledetail-121bd2b2-8489-4804-83e5-72fc6d79fdbe-.json,2023-05-04T08:12:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11615,https://www.cars.com/vehicledetail/7f583924-a1af-4f2e-a436-93c3ce7b7c40/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-7f583924-a1af-4f2e-a436-93c3ce7b7c40-.json,2023-05-04T08:21:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23-237A,https://www.cars.com/vehicledetail/3f3e80a5-5424-4df5-a0dd-c4a65863b447/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-3f3e80a5-5424-4df5-a0dd-c4a65863b447-.json,2023-05-04T08:13:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,https://www.cars.com/vehicledetail/a743ec05-d072-4825-a752-72d6046f1d59/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-a743ec05-d072-4825-a752-72d6046f1d59-.json,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P16211,https://www.cars.com/vehicledetail/0ce729ff-5adb-495e-991f-5501d058722e/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0ce729ff-5adb-495e-991f-5501d058722e-.json,2023-05-04T08:28:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
S24000A,https://www.cars.com/vehicledetail/fb52aaf8-8484-4f0b-b9b8-43fdcc30cdb3/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-fb52aaf8-8484-4f0b-b9b8-43fdcc30cdb3-.json,2023-05-04T08:53:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7877570A,https://www.cars.com/vehicledetail/0bfa2f1e-0020-4792-bea7-d50631babf99/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-0bfa2f1e-0020-4792-bea7-d50631babf99-.json,2023-05-04T08:35:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH245982A,https://www.cars.com/vehicledetail/e5e9529f-aba3-491b-a999-c83322995869/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e5e9529f-aba3-491b-a999-c83322995869-.json,2023-05-04T08:29:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U488932S,https://www.cars.com/vehicledetail/c6b3d16f-f9a0-4586-8f29-f288edf4a59a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-c6b3d16f-f9a0-4586-8f29-f288edf4a59a-.json,2023-05-04T08:41:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23-5004SL,https://www.cars.com/vehicledetail/bf6fe802-0dec-42f9-bdb9-544f44a83f7a/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-bf6fe802-0dec-42f9-bdb9-544f44a83f7a-.json,2023-05-04T08:13:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
W23087,https://www.cars.com/vehicledetail/89b7e47e-5677-421d-9c92-cfa514196814/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-89b7e47e-5677-421d-9c92-cfa514196814-.json,2023-05-04T08:35:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22C04003,https://www.cars.com/vehicledetail/00493b1b-4e7f-4821-9f85-2e04bd65a635/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-00493b1b-4e7f-4821-9f85-2e04bd65a635-.json,2023-05-04T08:22:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
50103B,https://www.cars.com/vehicledetail/ac4dc258-bba3-4886-be4a-cd23e6b1ddf7/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-ac4dc258-bba3-4886-be4a-cd23e6b1ddf7-.json,2023-05-04T08:15:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23017,https://www.cars.com/vehicledetail/ebc654f6-b1ad-4e24-b20a-f6d9b3e2b913/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_10000-19999/https---www-cars-com-vehicledetail-ebc654f6-b1ad-4e24-b20a-f6d9b3e2b913-.json,2023-05-04T08:12:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CJ3515,https://www.cars.com/vehicledetail/74e8294a-ddac-43a5-99d7-b03d13c2e1e5/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-74e8294a-ddac-43a5-99d7-b03d13c2e1e5-.json,2023-05-04T08:47:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
S4007,https://www.cars.com/vehicledetail/e038172f-677c-40f6-ab18-f65ce03fbcd0/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-e038172f-677c-40f6-ab18-f65ce03fbcd0-.json,2023-05-04T08:54:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,https://www.cars.com/vehicledetail/2b044419-ed12-46fd-9008-ebc028a05bc6/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-2b044419-ed12-46fd-9008-ebc028a05bc6-.json,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HW294A,https://www.cars.com/vehicledetail/aebe0f59-c790-41ea-a84e-d8b087101aef/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-aebe0f59-c790-41ea-a84e-d8b087101aef-.json,2023-05-04T08:47:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H23162A,https://www.cars.com/vehicledetail/bffe31b9-5cc5-458d-a122-db7efa9688a2/,file:///C:/Users/timofeygavrilenko/PycharmProjects/car_ads_scrapper/archived_data/CARS_COM/JSON/2023-05-04-08-12-19/2023/price_20000-29999/https---www-cars-com-vehicledetail-bffe31b9-5cc5-458d-a122-db7efa9688a2-.json,2023-05-04T08:41:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
