card_id,category,item,scrap_date,source_id,dl_loaded_date
33217K,Convenience,Heated Seats,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Convenience,Keyless Start,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Convenience,Navigation System,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Convenience,Power Liftgate,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Convenience,Remote Start,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Entertainment,Apple CarPlay/Android Auto,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Entertainment,Bluetooth,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Entertainment,USB Port,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Exterior,Alloy Wheels,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Automatic Emergency Braking,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Backup Camera,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Blind Spot Monitor,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Brake Assist,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,LED Headlights,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Lane Departure Warning,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Rear Cross Traffic Alert,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Safety,Stability Control,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,Seating,Leather Seats,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,These features are associated with this vehicle type. Contact the seller to confirm this specific vehicle has them.,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,"1,920 Kgs (4,233 Lbs) GVWR",2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,12V power outlets 1 12V power outlet,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,225/55R18 All-Season BW Tires,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,3 Years of OnStar & Connected Services Plan,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,3-point seatbelt Rear seat center 3-point seatbelt,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,4-Wheel Disc Brakes,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,5.45 Final Drive Axle Ratio,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,8' Diagonal Buick Infotainment System,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,8-Way Power Driver Seat Adjuster,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,A/C,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,ABS,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,ABS Brakes 4-wheel antilock (ABS) brakes,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,ABS Brakes Four channel ABS brakes,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,AM/FM Stereo,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,AUDIO SYSTEM  8' DIAGONAL BUICK INFOTAINMENT SYSTEM  includes multi-touch di...,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,AUX HEATER  ELECTRIC  HEATING/DEFROSTER,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Accessory power Retained accessory power,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Adjustable Steering Wheel,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,All-in-one key All-in-one remote fob and ignition key,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Alternator Type Alternator,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Aluminum Wheels,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Android Auto,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Antenna Integrated roof audio antenna,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
33217K,features,Anti-roll bar front Front anti-roll bar,2023-05-01T08:02:40.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
