card_id,category,item,scrap_date,source_id,dl_loaded_date
24714A,Convenience,Heated Seats,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Convenience,Navigation System,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Entertainment,Apple CarPlay/Android Auto,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Exterior,Alloy Wheels,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Exterior,Sunroof/Moonroof,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Safety,Backup Camera,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Safety,Brake Assist,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,Safety,Stability Control,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,These features are associated with this vehicle type. Contact the seller to confirm this specific vehicle has them.,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,*Managers Special - Price Not A Misprint - This Month Only!!*,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,18 X 7.5j Alloy Wheels,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,3.174 Axle Ratio,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,4-Wheel Disc Brakes,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,6 Speakers,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,ABS Brakes,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,AM/FM Radio: Siriusxm,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Air Conditioning,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Alloy Wheels,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Apple Carplay & Android Auto,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Automatic Temperature Control,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Brake Assist,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Bumpers: Body-Color,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Cargo Net,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Cargo Tray,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Carpeted Floor Mats,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Delay-Off Headlights,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Driver Door Bin,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Driver Vanity Mirror,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Dual Front Impact Airbags,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Dual Front Side Impact Airbags,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Electronic Stability Control,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Emergency Communication System: Blue Link Connected Car Service (3-Year Comp...,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Exterior Parking Camera Rear,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,First Aid Kit,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Front Anti-Roll Bar,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Front Bucket Seats,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Front Center Armrest,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Front Reading Lights,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Front Wheel Independent Suspension,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Fully Automatic Headlights,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Heated Door Mirrors,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Heated Front Bucket Seats,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Heated Front Seats,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Illuminated Entry,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Leather Shift Knob,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Leather Steering Wheel,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Low Tire Pressure Warning,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Navigation System,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Occupant Sensing Airbag,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Option Group 01,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24714A,features,Outside Temperature Display,2023-05-04T08:18:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
