card_id,category,item,scrap_date,source_id,dl_loaded_date
B25522T,features,*Heated Seats*,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,*Sunroof*,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,*Usb Port*,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,182 Point Inspection,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,4-Wheel Disc Brakes,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,8 Speakers,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,ABS Brakes,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,AM/FM Radio,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Adaptive Cruise Control: Adaptive Cruise Control (Acc) With Low-Speed Follow...,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Air Conditioning,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,All Filters New,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,All Fluids Topped Off,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Alloy Wheels,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Apple Carplay/Android Auto,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Auto High-Beam Headlights,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Auto-Dimming Rear-View Mirror,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Automatic Temperature Control,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Brake Assist,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Bumpers: Body-Color,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Compass,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Delay-Off Headlights,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Driver Door Bin,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Driver Vanity Mirror,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Dual Front Impact Airbags,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Dual Front Side Impact Airbags,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Electronic Stability Control,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Emergency Communication System: Hondalink,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Exterior Parking Camera Rear,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Fabric Seat Trim,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Four Wheel Independent Suspension,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Front Anti-Roll Bar,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Front Bucket Seats,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Front Center Armrest,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Front Dual Zone A/C,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Front Reading Lights,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Fully Automatic Headlights,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Heated Front Bucket Seats,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Heated Front Seats,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Illuminated Entry,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Knee Airbag,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Lane Departure: Lane Keeping Assist System (Lkas) Active,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Low Tire Pressure Warning,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,New Wipers,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Occupant Sensing Airbag,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,One Owner Clean Carfax,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Outside Temperature Display,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Overhead Airbag,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Overhead Console,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Panic Alarm,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Passenger Door Bin,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Passenger Vanity Mirror,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Power Door Mirrors,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Power Driver Seat,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Power Moonroof,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Power Steering,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Power Windows,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Professionally Detailed,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Radio Data System,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Radio: 180-Watt AM/FM Audio System,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Rear Anti-Roll Bar,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Rear Reading Lights,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Rear Seat Center Armrest,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Rear Side Impact Airbag,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Rear Window Defroster,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Remote Keyless Entry,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Security System,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Speed Control,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Speed-Sensing Steering,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Speed-Sensitive Wipers,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Split Folding Rear Seat,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Steering Wheel Mounted Audio Controls,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Tachometer,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Telescoping Steering Wheel,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Tilt Steering Wheel,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Traction Control,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Trip Computer,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Variably Intermittent Wipers,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B25522T,features,Wheels: 17 X 7.5 Pewter Gray,2023-05-01T08:04:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Convenience,Heated Seats,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Entertainment,Apple CarPlay/Android Auto,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Entertainment,Bluetooth,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Entertainment,Premium Sound System,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Exterior,Alloy Wheels,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Safety,Backup Camera,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Safety,Brake Assist,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Safety,Stability Control,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Seating,Leather Seats,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,Seating,Memory Seat,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,These features are associated with this vehicle type. Contact the seller to confirm this specific vehicle has them.,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,**Heated Seats**,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,**Leather Seats**,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,4-Wheel Disc Brakes,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,4.095 Axle Ratio,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,8 Speakers,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,ABS Brakes,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,AM/FM Radio,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Air Conditioning,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Alloy Wheels,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Aluminum Wheels,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Applink/Apple Carplay And Android Auto,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Auto High-Beam Headlights,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Automatic Temperature Control,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Backup Camera,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Bluetooth,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Brake Assist,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Bumpers: Body-Color,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Compass,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Delay-Off Headlights,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Driver Door Bin,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Driver Vanity Mirror,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Dual Front Impact Airbags,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Dual Front Side Impact Airbags,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Electronic Stability Control,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Emergency Communication System: Mazda Connected Services (3-Year Trial Subsc...,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Exterior Parking Camera Rear,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Front Anti-Roll Bar,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Front Bucket Seats,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Front Center Armrest,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Front Dual Zone A/C,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Front Reading Lights,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Front Wheel Independent Suspension,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Fully Automatic Headlights,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Heated Front Bucket Seats,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Heated Front Seats,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Illuminated Entry,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Knee Airbag,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Leather Shift Knob,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Leather Steering Wheel,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Leatherette Seat Trim,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Low Tire Pressure Warning,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Mazda Connect Infotainment System,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Memory Seat,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Occupant Sensing Airbag,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
21090M,features,Outside Temperature Display,2023-05-01T08:06:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
