card_id,category,item,scrap_date,source_id,dl_loaded_date
PA274844,Convenience,Adaptive Cruise Control,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Convenience,Heated Seats,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Convenience,Keyless Start,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Convenience,Navigation System,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Convenience,Remote Start,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Entertainment,Bluetooth,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Entertainment,Premium Sound System,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Exterior,Alloy Wheels,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Exterior,Sunroof/Moonroof,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Safety,Backup Camera,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Safety,Blind Spot Monitor,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Safety,Brake Assist,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Safety,LED Headlights,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Safety,Lane Departure Warning,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,Safety,Stability Control,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PA274844,features,These features are associated with this vehicle type. Contact the seller to confirm this specific vehicle has them.,2023-05-04T08:34:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
