card_id,num,url,scrap_date,source_id,dl_loaded_date
N63226A,0,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/MH1b8qp3-D0DwIpHr1icuUnw5bo.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,1,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/xTFNVOS18OiaKmFQDrBFATT5UQg.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,2,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/VmHOJSZuA76mbwpHI59U3R2K83Q.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,3,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/dwPF7b2WqLWITKpG4Jm2NGoGJk0.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,4,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/IdsWLuMxEtcLKKyQpOyz9ocksZE.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,5,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/4bv5k111attH9xelR4fMxdkTkws.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,6,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/2HPFMjZL6QzEBrifJuzJIY5pHzc.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,7,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/OQ9-uBp0Rx8igEfNSt9MVj41hNI.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,8,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/jxmGJfAk6HBbbmGaySeUj5ifYk0.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N63226A,9,https://platform.cstatic-images.com/xlarge/in/v2/b92e2d6f-7c4b-5196-b5b6-4890519ab798/bf34ca99-da86-4e14-ba55-1e70df3b3f18/72dSAOloO6UaX_-h39ghl1HDdsk.jpg,2023-05-04T08:16:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
