card_id,num,url,scrap_date,source_id,dl_loaded_date
T1084P,0,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/gtgkx1cCzuU81xVmokOwZ_VPlIo.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,1,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/DT4uDXAe5hBv1_OHXpRojjWbnY8.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,2,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/wonD7jlHthSUJPMS2jNH0XxlPVY.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,3,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/kkuYgAB-iG6UhiLsgbxL-98qyB4.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,4,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/Wc95p5P1k1VdMdEclVdctgpjgWg.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,5,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/1jvoOHdpanc6o_ZP_VBOk1c03J8.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,6,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/mKI1U2M-Gl2td_6W4LS_1d4h9WA.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,7,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/SF_7rrHhcRz0WYz56TTTT8QQ4Mo.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,8,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/ftN_0E0riPcUyTZ694wX4NWGBkc.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T1084P,9,https://platform.cstatic-images.com/xlarge/in/v2/ff3a5c41-37fc-5c9d-9a6b-383a54886924/207c4611-4d24-43dd-a43e-20f2a9a5f3fd/kLD8UeO9K96-oZaDssN8C5aznlY.jpg,2023-05-04T08:35:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
