card_id,num,url,scrap_date,source_id,dl_loaded_date
16340B,0,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/XSIyMBWXdga5B1oWCVEqKsCwDME.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,1,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/tZJNA_Ba0aas35BeCMTe6y0mNc4.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,2,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/_2p9yUiNATAWuo-ZxM8Pxt-4csk.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,3,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/T5X7lGfouB7X_98ZG38YR2nFSiQ.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,4,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/tZyl-THpzuJqmYgLoYr1Fxc2Eao.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,5,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/DH3vnhDsE_PX-OWCZloCMH9i5VY.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,6,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/gOBGwjsoJBhtNiUT2vnFsFr5RWU.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,7,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/tPMYL3Xxen3OXuI5cfh6Rn8zceg.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,8,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/_gKIBHqHmiu8SLFtz8T7MsE-yKc.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,9,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/8GbIo-9cRASY4ph8CoRcS1rPO5I.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,10,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/rinbdjV2-gm5ZdLzSrVtccXz3o4.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,11,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/aoOtOJqAURknZaYPJabo625cUYo.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,12,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/ORU1XZSHo4s07ptTgNf7BAXmUQ8.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,13,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/PWB9UhWtR80v01uIeOmMQjyTtpU.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,14,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/y0qyBnL0GEUGsv2_qOuNPUmexQs.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,15,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/qMOBoXX8bZ7x5GdVYcUkJfgXGJQ.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,16,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/SqbO3rW4w19ncZGN0y0vOVSnuLs.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,17,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/eHEFzQzbPndF4YMrGtWdL-m2j8k.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
16340B,18,https://platform.cstatic-images.com/xlarge/in/v2/a00bf9c8-7aee-5017-ae08-6c6315d903c3/ca53759b-af65-45ca-b176-8cfe22a54120/f46ooTQp3jBZGlPDCNAfxJP6JOQ.jpg,2023-05-01T08:04:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
