card_id,num,url,scrap_date,source_id,dl_loaded_date
232411A,0,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/r8hF4PjE_PmDGwMzLwMFCboh6rc.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,1,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/Nuu1P-jz8dsCOnRG-j0g-PNqQoc.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,2,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/ATcIitzwdB7945Aqi59TdGGryKY.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,3,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/F7NYiuCay8VUDeVCdmZnNC8pIEA.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,4,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/KE79hmTqUPia3YRrJDbMhAPgGlQ.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,5,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/9NAA2O3poe0uHLyVDD0luAHhwag.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,6,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/G_ihh_9QemaFu5E4Q82310v233I.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,7,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/BLHnvyegsKtJk4nc-Dx9e5UvLwI.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,8,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/xZo2kCwLyqmH4tjaNqA5cd0oYek.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
232411A,9,https://platform.cstatic-images.com/xlarge/in/v2/e180e642-d832-59e5-8dc8-9912fa74d3e4/c214ff0f-af01-4069-aea4-38557c8c7200/X3cAGN7yn4LOH4xfSinIDkG6pME.jpg,2023-05-04T08:36:56.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
