card_id,num,url,scrap_date,source_id,dl_loaded_date
P15967,0,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/9Y7F6ovKczlqoCnYLXqTT2tMlYA.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,1,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/5Wr7kG85tduay46dhXqCM3Vf_Ec.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,2,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/0Bcn3jwjOQHLElBxdEeHlpeULcY.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,3,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/N9c3QCQUXQ91Dz07Bs8xZlHcxRY.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,4,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/BhhViXInBgBb9GbKzZGZ-b3ANXQ.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,5,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/0NGGagGu2K7C3RBqmHTDDPPryZY.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,6,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/L1SF4erG-KPaZECGAG5O8cyH78g.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,7,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/eCljHJyoet2iXVBN0tx2MD6uONM.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,8,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/CmDoa0rK96B7Mc7ELZQwOA3h5Q4.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,9,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/yuZpr3G9W7mjKWEN975i6FwGvzg.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,10,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/Uc7ew_YufP-toFy7eXaGNnCYnBs.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
P15967,11,https://platform.cstatic-images.com/xlarge/in/v2/66c79136-5b59-511b-bec3-019df8ba8f30/51c79b67-2d28-4d83-9404-594196ed6ce7/O90RbWJH0xXmxM2YgbJM3qbesMg.jpg,2023-05-01T08:01:24.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
